bookID,specialist_rating,reader_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,age
3698,8.8,1.45,425201686,9780425201688,eng,355,10329,193,12/6/2004,Berkley,16+
3699,8.26,0.89,575402903,9780575402904,en-US,381,155,17,8/10/2000,Indigo,16+
3700,8.79,1.79,674035011,9780674035010,eng,172,46,7,8/8/2003,Harvard University Press (Cambridge),16+
3701,7.92,1.15,002426640X,9780024266408,en-US,352,201,12,1/11/1966,Prentice Hall/Library of Liberal Arts,16+
3702,6.98,1.67,521274559,9780521274555,eng,518,692,26,12/29/1983,Cambridge University Press,16+
3703,7,2.01,192840940,9780192840943,eng,144,205,24,9/16/2004,Oxford University Press  USA,16+
3704,6.97,3.21,415050790,9780415050791,eng,728,68,3,9/16/1982,Routledge,16+
3705,9.25,1.19,192824546,9780192824547,eng,400,356,17,11/30/2000,Oxford University Press,16+
3706,7.71,3.6,751504386,9780751504385,eng,612,97092,1186,5/13/1993,Warner Books,16+
3707,6.31,0.56,385129912,9780385129916,eng,344,486,56,10/1/1993,Doubleday Books,16+
3708,8.36,2.05,670691992,9780670691999,eng,646,1259,131,11/8/1984,Viking; G. P. Putnam & Sons,16+
3709,7.1,1.67,307376583,9780307376589,spa,496,218,30,10/3/2006,Debolsillo,16+
3710,7.59,2.11,5550707004,9785550707005,eng,431,103,16,11/1/1989,Viking Books,16+
3711,9.43,2.8,743233603,9780743233606,spa,448,9,1,3/26/2002,Fireside Books,16+
3712,8.42,1.27,067103264X,9780671032647,eng,376,18255,266,2/1/1999,Pocket,16+
3713,7.21,2.5,618195637,9780618195633,eng,64,906,171,3/11/2002,HMH Books for Young Readers,16+
3714,8.91,1.87,743222334,9780743222334,en-US,368,693,58,6/6/2005,Atria Books,16+
3715,7.78,2.35,440508827,9780440508823,eng,288,327,16,6/15/1999,Dell,16+
3716,8.44,3.04,142001341,9780142001349,eng,160,269,40,2/25/2003,Penguin Books,16+
3717,7.88,3.5,051509479X,9780515094794,en-US,208,203,25,4/1/1988,Berkley Books,16+
3718,8.24,3.37,60916095,9780060916091,eng,258,2509,137,10/11/1989,HarperOne,16+
3719,8.6,4.45,965013014,9780965013017,eng,413,543,69,1/24/2000,Penguin Books,16+
3720,7.48,1.88,312354371,9780312354374,en-US,172,115,23,6/27/2006,St. Martin's Griffin,16+
3721,7.54,2.61,800638182,9780800638184,en-US,142,235,22,1/1/2006,Fortress Press,16+
3722,8.34,2.01,1421506556,9781421506555,eng,208,309,7,12/5/2006,VIZ Media,16+
3723,8.32,3.71,142150653X,9781421506531,eng,208,450,8,6/6/2006,VIZ Media,16+
3724,8.05,2.16,1421506548,9781421506548,eng,208,363,5,9/5/2006,VIZ Media,16+
3725,7.02,3.42,1421510782,9781421510781,eng,208,339,5,4/3/2007,VIZ Media,16+
3726,9.12,2.46,2290318043,9782290318041,fre,180,129,3,4/29/2002,J'ai Lu,16+
3727,8.27,1.42,1421510790,9781421510798,eng,208,303,5,8/7/2007,VIZ Media,16+
3728,8.39,3.1,2290328308,9782290328309,fre,202,2,1,5/23/2003,J'ai lu,16+
3729,7.95,1.66,2290318493,9782290318492,fre,198,122,2,6/26/2002,J'ai lu,16+
3730,7.33,3.07,067145577X,9780671455774,eng,350,127,25,1/1/1982,Poseidon Press,16+
3731,8.15,1.01,097640110X,9780976401100,eng,164,15977,415,2/23/2005,Dabel Brothers Publishing,16+
3732,8.79,0.65,073930870X,9780739308707,eng,0,113,12,2/17/2004,Random House Audio,16+
3733,7.53,2.14,1592220045,9781592220045,en-US,448,62,7,11/10/2004,Meisha Merlin Publishing,16+
3734,8.72,1.92,312869592,9780312869595,eng,412,3685,95,9/5/2000,St. Martins Press,16+
3735,8.4,1.64,156584100X,9781565841000,eng,384,402,55,8/4/1995,The New Press,16+
3736,9.14,1.36,1565840089,9781565840089,eng,48,227,15,10/1/2006,New Press,16+
3737,6.89,1.42,3856305580,9783856305581,eng,142,405,21,1/1/1997,Daimon Verlag,16+
3738,6.85,2.48,312421680,9780312421687,eng,128,8071,360,2/1/2003,Picador,16+
3739,8.3,0.58,60747226,9780060747220,eng,352,52323,3023,9/26/2006,William Morrow Paperbacks,16+
3740,8.68,1.9,143036661,9780143036661,eng,280,49145,5344,1/31/2006,Penguin,16+
3741,7.77,3.45,385483732,9780385483735,eng,240,1428,204,1/19/1999,Anchor Books,16+
3742,8.94,1.08,2290061247,9782290061244,fre,186,6,0,1/28/2002,J'ai Lu,16+
3743,8.37,2.97,2290329452,9782290329450,fre,200,3,1,7/15/2003,J'ai Lu,16+
3744,6.55,2.4,2290328057,9782290328057,fre,189,4,2,2/25/2003,J'ai lu,16+
3745,9.87,3.21,2290328022,9782290328026,fre,191,4,3,1/28/2003,J'ai lu,16+
3746,8.93,2.1,229031823X,9782290318232,fre,208,121,3,5/23/2002,J'ai lu,16+
3747,7.8,2.8,2290319368,9782290319369,fre,192,91,2,9/27/2002,J'ai Lu,16+
3748,7.36,1.29,2290328316,9782290328316,fre,188,2,1,6/27/2003,J'ai Lu,16+
3749,7.85,2.33,2290320102,9782290320105,fre,185,94,1,11/26/2002,J'ai Lu,16+
3750,9.22,3.03,2290328294,9782290328293,fre,207,3,1,4/29/2003,J'ai lu,16+
3751,6.15,2.4,2290328227,9782290328224,fre,202,4,2,3/25/2003,J'ai Lu,16+
3752,6.14,1.72,1421505398,9781421505398,eng,208,909,15,9/12/2006,VIZ Media,16+
3753,9.82,2.05,1421505401,9781421505404,eng,208,897,17,11/14/2006,VIZ Media,16+
3754,8.45,2.1,142150541X,9781421505411,eng,208,986,37,1/9/2007,VIZ Media,16+
3755,8.28,1.83,152052089,9780152052089,en-US,133,1756,176,10/1/2004,HMH Books for Young Readers,16+
3756,8.93,1.83,1591165830,9781591165835,eng,224,513,12,3/15/2005,VIZ Media LLC,16+
3757,8.66,1.27,4592175433,9784592175438,jpn,178,19,0,8/10/2002,Hakusen Sha,16+
3758,9.76,2.1,345485289,9780345485281,eng,183,2728,35,10/31/2006,Del Rey,16+
3759,8.23,1.58,345471830,9780345471833,eng,196,5616,65,10/26/2004,Del Rey,16+
3760,7.97,1.14,345470575,9780345470577,eng,197,38296,396,4/27/2004,Del Rey,16+
3761,5.9,3.38,345484304,9780345484307,eng,184,2765,38,7/25/2006,Del Rey,16+
3762,7.64,1.75,345484282,9780345484284,eng,194,2993,40,1/31/2006,Del Rey,16+
3763,6.41,1.45,345477936,9780345477934,eng,193,3359,48,7/26/2005,Del Rey,16+
3764,8.11,3.77,034547791X,9780345477910,eng,192,4059,50,1/25/2005,Del Rey Books,16+
3765,9.33,2.48,345484290,9780345484291,eng,184,3052,41,4/25/2006,Del Rey,16+
3766,6.43,2.61,345485327,9780345485328,eng,184,2683,38,1/30/2007,Del Rey,16+
3767,8.48,2.29,4063633381,9784063633382,jpn,186,6,2,2/17/2004,講談社,16+
3768,6.7,2.58,4063633934,9784063633931,jpn,186,5,1,6/17/2004,講談社,16+
3769,8.65,1.74,4063633225,9784063633221,jpn,190,7,1,12/17/2003,講談社,16+
3770,8.77,1.32,4063634167,9784063634167,jpn,188,5,2,8/17/2004,講談社,16+
3771,7.58,2.65,4063634523,9784063634525,jpn,187,4,0,11/17/2004,講談社,16+
3772,7.65,2.58,1421506416,9781421506418,eng,205,1144,18,7/5/2006,VIZ Media LLC,16+
3773,7.88,2.07,1421506424,9781421506425,eng,205,985,15,11/7/2006,VIZ Media LLC,16+
3774,7.76,1.93,159116222X,9781591162223,eng,187,8921,207,5/19/2004,VIZ Media LLC,16+
3775,8.11,2.39,1421510669,9781421510668,eng,207,1012,21,4/3/2007,VIZ Media LLC,16+
3776,7.63,1.72,1421510677,9781421510675,eng,203,953,20,8/7/2007,VIZ Media LLC,16+
3777,7.84,2.3,4088732898,9784088732893,jpn,211,275,7,8/2/2002,集英社,16+
3778,8.34,3.06,4088735048,9784088735047,jpn,198,61,5,9/4/2003,集英社,16+
3779,9.48,1.46,4088728734,9784088728735,jpn,208,9,2,6/7/2000,集英社,16+
3780,7.82,0.82,4088732154,9784088732152,jpn,211,289,8,12/24/2001,集英社,16+
3781,8.86,1.55,4088731441,9784088731445,jpn,195,11,2,8/8/2001,集英社,16+
3782,7.1,3.76,4088731697,9784088731698,jpn,189,331,6,10/9/2001,集英社,16+
3783,7.59,2.42,4088732324,9784088732329,jpn,191,282,7,3/4/2002,集英社,16+
3784,8.85,3.04,4088728491,9784088728490,jpn,211,8,2,4/9/2000,集英社,16+
3785,7.75,2.59,4088730224,9784088730226,jpn,207,9,2,10/9/2000,集英社,16+
3786,8.47,2.24,4088734327,9784088734323,jpn,189,329,5,6/4/2003,集英社,16+
3787,8.31,4.33,4088731107,9784088731100,jpn,189,9,2,5/6/2001,集英社,16+
3788,7.53,1.64,1421506297,9781421506296,eng,201,16983,428,11/7/2006,VIZ Media LLC,16+
3789,7.44,2.14,1421501686,9781421501680,eng,195,174482,3010,10/10/2005,VIZ Media LLC,16+
3790,7.31,1.15,142150331X,9781421503318,eng,204,21653,690,3/7/2006,VIZ Media LLC,16+
3791,8.48,0.36,1421506262,9781421506265,eng,201,19274,583,5/2/2006,VIZ Media LLC,16+
3792,8.84,1.3,1421501708,9781421501703,eng,200,22435,741,1/3/2006,VIZ Media LLC,16+
3793,8.82,1.82,1421501694,9781421501697,eng,197,25578,948,11/1/2005,VIZ Media LLC,16+
3794,8.08,2.2,1421506270,9781421506272,eng,215,18291,491,7/5/2006,VIZ Media LLC,16+
3795,7.87,1.95,1421506289,9781421506289,eng,211,18321,586,9/5/2006,VIZ Media LLC,16+
3796,7.46,1.54,1421506300,9781421506302,eng,193,13472,363,1/2/2007,VIZ Media LLC,16+
3797,8.03,1.12,142151155X,9781421511559,eng,188,12461,325,3/6/2007,VIZ Media LLC,16+
3798,8.69,2.38,486447405,9780486447407,eng,446,2956,239,4/28/2006,Dover Publications,16+
3799,7.18,1.84,034527220X,9780345272201,eng,405,26,6,12/12/1977,Del Rey Books,16+
3800,8.78,1.4,345272218,9780345272218,eng,275,134,5,4/12/1978,Del Rey,16+
3801,8.55,1.56,201835959,9780201835953,eng,322,9395,616,8/12/1995,Addison-Wesley Professional,16+
3802,6.87,1.88,1593075421,9781593075422,eng,375,1444,83,8/8/2006,Dark Horse Comics,16+
3803,6.93,1.24,1593076126,9781593076122,eng,376,911,33,9/19/2006,Dark Horse Manga,16+
3804,8.2,3.82,1593076398,9781593076399,eng,392,628,26,11/21/2006,Dark Horse Manga,16+
3805,8.76,2.89,1588990842,9781588990846,eng,248,900,38,4/4/2005,ComicsOne Corporation,16+
3806,8.1,2.34,1588990850,9781588990853,eng,247,521,32,4/4/2005,ComicsOne Corporation,16+
3807,8.54,1.52,2723441784,9782723441780,fre,212,26,3,3/5/2003,Glénat,16+
3808,9.82,2.7,2723442314,9782723442312,fre,185,10,0,6/18/2003,Glénat,16+
3809,8.72,2.35,2723442306,9782723442305,fre,171,12,0,5/14/2003,Glénat,16+
3810,,1.49,152056785,9780152056780,eng,341,3493,306,9/1/2006,Harcourt,16+
3811,8.26,1.71,152051244,9780152051242,eng,286,6666,606,4/1/2006,Harcourt,16+
3812,7.59,1.61,1570623953,9781570623950,eng,125,800,91,10/20/1998,Shambhala,16+
3813,7.1,2.01,1590300068,9781590300060,eng,314,1044,164,2/17/2004,Shambhala,16+
3814,7.99,1.75,61054887,9780061054884,eng,387,64196,3525,10/20/1994,Harper Voyager,16+
3815,7.09,1.79,517480107,9780517480106,eng,579,58,13,9/4/1985,Random House Value Publishing,16+
3816,8.54,2.86,689845332,9780689845338,eng,281,1269,93,9/1/2001,Aladdin Paperbacks,16+
3817,9.52,3.11,441012248,9780441012244,eng,239,3489,335,8/1/2005,Ace,16+
3818,7.57,3.19,044101125X,9780441011254,eng,211,14393,635,9/30/2003,Ace Books,16+
3819,7.79,0.24,441011241,9780441011247,eng,280,14549,468,10/28/2003,Ace,16+
3820,8,,439551927,9780439551922,eng,48,1322,87,10/1/2006,Orchard Books,16+
3821,7.47,1.59,1416509631,9781416509639,eng,281,26096,1053,11/23/2004,Pocket Books,16+
3822,7.82,2.43,689845367,9780689845369,eng,180,73161,1922,9/1/2001,Gallery / Saga Press,16+
3823,7.66,2.84,439551897,9780439551892,eng,40,6598,600,5/1/2003,Orchard Books,16+
3824,7.15,3.26,053106851X,9780531068519,eng,42,21,1,9/1/1994,Orchard Books,16+
3825,8.53,3.02,141650964X,9781416509646,eng,259,79809,1224,11/1/2004,Gallery Books,16+
3826,7.04,1.29,1857442024,9781857442021,eng,496,442,24,7/1/1997,Everyman Chess,16+
3827,7.9,1.36,1888690089,9781888690088,eng,220,161,12,7/3/2001,Russell Enterprises,16+
3828,8.03,2,140449094,9780140449099,eng,1056,335,52,1/30/2003,Penguin Books,16+
3829,8.47,0.65,1413902626,9781413902624,eng,176,61,4,6/6/2006,ADV Manga,16+
3830,7.28,2.03,1413902618,9781413902617,eng,168,63,2,3/21/2006,ADV Manga,16+
3831,7.24,2.25,141390257X,9781413902570,eng,158,393,41,3/1/2005,ADV Manga,16+
3832,8.63,0.86,1413902588,9781413902587,eng,161,134,9,6/14/2005,ADV Manga,16+
3833,8.12,1.52,1421506149,9781421506142,eng,208,5763,75,12/5/2006,VIZ Media LLC,16+
3834,7.69,2.85,1421506114,9781421506111,eng,208,6371,85,6/6/2006,VIZ Media LLC,16+
3835,8.62,1.4,1421500817,9781421500812,eng,208,7037,81,12/6/2005,VIZ Media LLC,16+
3836,7.75,1.54,1421510421,9781421510422,eng,208,7781,70,4/3/2007,VIZ Media LLC,16+
3837,7.51,3.12,1421510413,9781421510415,eng,208,6250,60,2/6/2007,VIZ Media LLC,16+
3838,9.06,1.41,142151043X,9781421510439,eng,216,5922,81,6/5/2007,VIZ Media LLC,16+
3839,7.83,1.35,1421510448,9781421510446,eng,216,5648,76,8/7/2007,VIZ Media LLC,16+
3840,8.68,3.21,1598169467,9781598169461,en-US,464,2504,172,3/13/2007,TokyoPop,16+
3841,8.69,3.44,425058506,9780425058503,eng,195,141,10,3/1/1983,Berkley,16+
3842,7.63,2.14,1598165763,9781598165760,eng,222,135,5,1/1/2007,TokyoPop,16+
3843,7.9,3.03,1598165771,9781598165777,eng,203,128,3,5/1/2007,TokyoPop,16+
3844,7.81,1.66,316013269,9780316013260,en-US,307,2261,537,9/7/2006,Back Bay Books,16+
3845,8.16,2.78,031610969X,9780316109697,eng,310,136123,5852,9/1/2005,Little Brown and Company,16+
3846,8.11,2.91,679761063,9780679761068,eng,189,2821,199,5/28/1996,Vintage,16+
3847,8.59,2.35,60747455,9780060747459,eng,400,8080,336,5/9/2006,Greenwillow Books,16+
3848,6.89,2.75,045121837X,9780451218377,eng,301,26,4,5/1/2006,New American Library,16+
3849,7.59,2.63,1421505568,9781421505565,eng,191,1030,13,9/12/2006,VIZ Media LLC,16+
3850,8.98,1.23,1421505576,9781421505572,eng,191,1007,13,11/1/2006,Viz Media,16+
3851,8.5,2.68,1421505584,9781421505589,eng,191,999,13,1/1/2007,Viz Media,16+
3852,7.76,2.53,1421509970,9781421509976,eng,189,984,10,4/10/2007,VIZ Media LLC,16+
3853,8.35,0.87,1595324380,9781595324382,en-US,192,611,14,2/7/2006,TokyoPop,16+
3854,7.29,1.22,1595324399,9781595324399,en-GB,185,562,11,6/1/2006,TokyoPop,16+
3855,8.04,2.12,1598161989,9781598161984,eng,182,478,12,2/1/2007,TokyoPop,16+
3856,8.39,1.24,1598161997,9781598161991,en-US,179,497,9,6/1/2007,TokyoPop,16+
3857,7.28,2.73,4063405141,9784063405149,jpn,184,6,0,11/12/2004,講談社,16+
3858,7.99,2.57,1553377524,9781553377528,eng,32,645,123,9/1/2005,Kids Can Press,16+
3859,7.52,0.73,312422245,9780312422240,eng,304,976,106,1/1/2004,St. Martins Press,16+
3860,7.27,3.12,158567883X,9781585678839,eng,560,8716,228,1/30/2007,Harry N. Abrams,16+
3861,8.45,1.77,60792787,9780060792787,en-US,368,9698,110,4/11/2006,Harper Voyager,16+
3862,7.99,2.61,553564943,9780553564945,eng,485,73396,1367,1/1/1994,Bantam Spectra,16+
3863,7.24,3.14,60792809,9780060792800,eng,319,9291,97,3/27/2007,EOS,16+
3864,7.45,1.42,809530953,9780809530953,en-US,255,337,10,5/29/2006,Wildside Press,16+
3865,7.98,3.16,60567236,9780060567231,eng,296,23392,1104,3/30/2010,Harper Voyager,16+
3866,7.68,2.58,1596871326,9781596871328,eng,310,753,13,10/1/2005,iBooks,16+
3867,9.1,2.5,037581468X,9780375814686,eng,581,56973,1623,10/24/2006,Random House,16+
3868,7.69,3.29,689878559,9780689878558,eng,274,101059,3815,1/1/2005,Simon Pulse,16+
3869,8.66,1.45,375829636,9780375829635,eng,312,3643,74,10/24/2006,Random House,16+
3870,8.85,2.22,1416903372,9781416903376,eng,358,49912,615,6/1/2005,Simon Pulse,16+
3871,6.92,3.03,141690817X,9781416908173,eng,347,46937,665,1/1/2006,Simon Pulse,16+
3872,9.2,1.43,689878567,9780689878565,eng,264,77540,1396,1/1/2005,Simon Pulse,16+
3873,7.99,1.72,1416903437,9781416903437,eng,362,61677,1448,6/1/2005,Simon Pulse,16+
3874,8.8,1.69,689878575,9780689878572,en-US,384,72386,1230,1/1/2005,Simon Pulse,16+
3875,8.43,2.26,375760393,9780375760396,eng,297,39680,2780,5/28/2002,Random House Trade Paperbacks,16+
3876,7.7,0.61,1596590939,9781596590939,eng,0,117,36,5/21/2007,Your Coach Digital,16+
3877,7.33,0.91,753453347,9780753453346,eng,224,846,17,9/1/1999,Kingfisher,16+
3878,8.33,1.59,1586857029,9781586857028,eng,256,459,37,1/31/2007,Gibbs Smith,16+
3879,9.06,2.66,60530839,9780060530839,en-US,112,381,19,11/4/2003,HarperCollins,16+
3880,7.8,1.8,786940735,9780786940738,eng,373,7847,104,9/12/2006,Wizards of the Coast,16+
3881,8.91,2.46,055215296X,9780552152969,en-GB,368,346,31,8/1/2005,Corgi,16+
3882,7.63,3.15,689855923,9780689855924,eng,175,353,20,12/1/2003,Aladdin,16+
3883,7.46,2,553267604,9780553267600,eng,336,614,19,12/1/1993,Spectra,16+
3884,9.14,1.36,976401150,9780976401155,eng,265,276,5,6/29/2006,Dabel Brothers Productions,16+
3885,9.07,2.51,375713344,9780375713347,eng,348,50103,5030,6/11/2002,Random House Vintage,16+
3886,7.66,2.85,679853952,9780679853954,eng,144,37,4,7/11/2006,Yearling,16+
3887,8.23,3.21,553588117,9780553588118,eng,429,19537,171,12/18/2007,BantamSpectra,16+
3888,8.53,3.58,380973995,9780380973996,en-US,417,131,4,4/1/1998,AvonEos,16+
3889,8.86,2.51,380974738,9780380974733,en-US,436,21965,92,4/1/1997,Avon Books,16+
3890,9.33,3.91,812550285,9780812550283,eng,880,106712,1604,11/15/1997,Tor Books,16+
3891,7.47,1.75,081257558X,9780812575583,eng,780,86944,1442,1/7/2002,Tor Fantasy,16+
3892,8.97,1.37,1857232097,9781857232097,eng,912,113052,1673,7/4/1994,Orbit,16+
3893,8.82,3.14,571212921,9780571212927,eng,461,115201,1008,2/4/2002,Faber  Faber,16+
3894,8.26,0.95,91894603,9780091894603,en-US,232,1595,135,6/3/2004,Vermilion,16+
3895,8.39,2.59,861713451,9780861713455,eng,170,28,1,4/13/2006,Wisdom Publications,16+
3896,8.08,2.36,8817128716,9788817128711,ita,442,45,5,2/1/2002,Rizzoli,16+
3897,8.22,1.6,765345900,9780765345905,eng,544,5653,225,8/1/2004,Tor Books,16+
3898,8.27,1.82,765309963,9780765309969,eng,496,5141,184,10/31/2006,Tor,16+
3899,8.98,1.9,076530998X,9780765309983,en-US,512,63,8,6/13/2006,Tor Books,16+
3900,9.04,2.59,765345013,9780765345011,eng,596,17071,708,6/16/2003,Tor Books,16+
3901,7.78,1.64,765343266,9780765343260,eng,608,24253,1070,6/17/2002,Tor Books,16+
3902,6.21,1.8,375833641,9780375833649,eng,407,24751,2219,1/23/2007,Alfred A. Knopf,16+
3903,8.58,1.28,330411845,9780330411844,eng,670,104,9,3/18/2005,Tor Books,16+
3904,8.87,1.68,765345919,9780765345912,eng,560,4123,145,11/1/2005,Tor Fantasy,16+
3905,6.98,4.05,684854678,9780684854670,eng,576,9255,724,4/2/2002,Scribner,16+
3906,5.87,2.53,99277131,9780099277132,en-GB,560,119,10,4/4/2002,Vintage,16+
3907,8.69,2.08,61196681,9780061196683,en-GB,144,5874,281,10/24/2006,William Morrow,16+
3908,9.08,2.46,61198757,9780061198755,en-GB,144,5406,237,1/9/2007,William Morrow,16+
3909,6.93,2.03,743272072,9780743272070,en-US,592,1738,235,10/31/2006,Atria Books,16+
3910,7.53,2.23,330347764,9780330347761,eng,1074,36,5,9/19/1997,Pan,16+
3911,8.54,2.4,439426286,9780439426282,eng,80,87,10,9/1/2002,Scholastic Paperbacks,16+
3912,8.64,2.29,1556612001,9781556612008,eng,160,874,19,2/2/2008,Bethany House Publishers,16+
3913,7.41,0.88,394891058,9780394891057,eng,228,178,12,2/24/2004,Random House,16+
3914,8.37,1.91,802043291,9780802043290,eng,498,1,0,5/30/1998,University of Toronto Press,16+
3915,7.23,0.93,415267471,9780415267472,eng,192,1509,80,8/11/2002,Routledge,16+
3916,8.79,2.51,1841542768,9781841542768,eng,608,74,4,4/26/2005,Games Workshop,16+
3917,6.7,1.79,075640391X,9780756403911,en-US,291,4922,95,10/3/2006,DAW Books,16+
3918,7.49,1.93,756403413,9780756403416,eng,448,6437,81,5/2/2006,DAW,16+
3919,7.48,2.23,373802668,9780373802661,en-US,362,7756,283,2/27/2007,Luna Books,16+
3920,7.67,1.1,373802455,9780373802456,eng,479,15813,871,10/25/2004,Luna Books,16+
3921,7.85,0.38,756403634,9780756403638,en-US,384,6145,202,10/3/2006,DAW,16+
3922,8.9,3.03,1416521070,9781416521075,eng,544,698,19,2/6/2007,Baen,16+
3923,7.02,0.83,886773784,9780886773786,eng,320,31058,927,3/3/1987,Daw Books,16+
3924,9.01,2.63,756402727,9780756402723,eng,480,6980,229,10/4/2005,DAW,16+
3925,7.37,2.15,756403251,9780756403256,eng,338,3049,32,12/6/2005,DAW,16+
3926,6.43,2.12,886776619,9780886776619,eng,428,11193,123,9/1/1995,Daw Books,16+
3927,7.57,2.56,743499093,9780743499095,eng,893,1189,23,6/1/2005,Baen,16+
3928,8.73,1.24,756401534,9780756401535,eng,448,10113,263,3/2/2004,DAW,16+
3929,7.63,1.55,886776120,9780886776121,eng,423,12027,105,8/1/1994,DAW,16+
3930,6.8,2.34,886775167,9780886775162,eng,458,14611,208,7/7/1992,DAW,16+
3931,8.13,2.68,756402573,9780756402570,en-US,434,7060,113,3/1/2005,Daw Books,16+
3932,7.48,1.1,756400619,9780756400613,en-US,394,8768,306,3/5/2002,Daw Books,16+
3933,7.09,1.31,886777127,9780886777128,en-US,412,10781,86,10/1/1996,DAW,16+
3934,8.03,1.78,756402212,9780756402211,en-GB,438,10882,104,10/5/2004,DAW,16+
3935,8.31,1.71,886777208,9780886777203,eng,350,3869,50,1/1/1997,Daw Books,16+
3936,8.77,0.79,451457595,9780451457592,eng,128,1050,59,10/2/1999,Roc Hardcover,16+
3937,7.19,2.96,765313197,9780765313195,en-US,335,3507,66,9/5/2000,St. Martins Press-3PL,16+
3938,7.46,3.09,886779162,9780886779160,eng,450,8045,98,11/1/2000,DAW,16+
3939,8.31,1.99,1416521100,9781416521105,en-US,384,922,20,1/30/2007,Baen,16+
3940,8.82,1.21,886778042,9780886778040,eng,342,9217,168,10/1/1998,DAW,16+
3941,8.09,1.93,765313189,9780765313188,en-US,320,4349,103,8/1/2005,St. Martins Press-3PL,16+
3942,7.41,1.07,373802390,9780373802395,eng,393,2668,148,10/25/2005,Luna Books,16+
3943,7.45,1.11,886774004,9780886774004,eng,319,19520,330,1/5/1988,Daw Books,16+
3944,8.56,1.53,014027782X,9780140277821,en-US,250,61,9,5/25/2000,Penguin,16+
3945,8.28,3.06,520241827,9780520241824,eng,181,360,34,4/18/2005,University of California Press,16+
3946,8.26,2.98,679761055,9780679761051,eng,206,4933,313,1/30/1996,Vintage,16+
3947,7.77,1.99,1887178945,9781887178945,eng,176,1385,75,8/29/1998,Counterpoint,16+
3948,9.06,2.08,374530491,9780374530495,eng,288,1777,129,11/14/2006,Farrar  Straus and Giroux,16+
3949,8.21,3.22,4770029756,9784770029751,eng,148,3581,224,2/6/2004,Kodansha International,16+
3950,7.36,1.85,1582431051,9781582431055,eng,227,601,42,10/12/1999,Counterpoint,16+
